main_headline,classification
ARREST OF ALLEGED TRAITORS.,1
GENERAL MARKETS.,1
To Subscribers.,1
Amusements this Evening.,1
Philadelphia Stock Board.; Passengers Arrived.,1
GEN. LYON.,1
"THE BATTLE OF BULL RUN.; AUDITIONAL FACTS AND COMMENTS. Another Letter from Mr. Russell, the Correspondent of the London Times.",1
THE DRIFT OF THE LONDON PRESS.; HOW THE NORTH BEHAVES UNDER REVERSE.,1
THE LATE MOB AT EASTON.,1
THE IOWA DEMOCRACY.,1
ON TO RICHMOND. The gentle public need,1
DIED.,1
Markets by Telegraph.,1
PASSPORTS TO EUROPE. HOW THEY ARE,1
THE GREAT REBELLION; Highly Important News from Washington. The Rebel Leaders Quarreling Among Themselves. BITTER DENUNCIATIONS OF DAVIS Cause of the Withdrawal of the Rebel Troops to Centreville. A STAMPEDE OF FOURTEEN REGIMENTS. Satisfactory Condition of Affairs Inside the National Lines. Modification of the Order Relating to Passports. None to be Required to Visit Canada. GEN. BANKS' COMMAND STILL AT MONOCACY. DIVISION OF THE REBEL ARMY IN MISSOURI Highly Important Arrests in this City. THE REBEL STAMPEDE. DISMISSED. RESIGNED. APPOINTED A MAJOR. THE REBELS AND NON-COMBATANTS. MAYOR BERRET AND THE OATH. GEN SCOTT'S COACHMAN. ANOTHER REVIEW. BAD FOR THE REBELS. DISCHARGES FROM THE THIRTEENTH. RATHER IRISH. LOOKING AFTER THE CLOTHING. ARRESTED FOR TREASON. THE NEWSPAPERS STOPPED. THE DIPLOMATS ABSENT. ARRIVALS FROM NEW-YORK. THE WASHINGTON POLICE. GEN. HUNTER'S COMMAND. DISPATCH TO THE ASSOCIATED PRESS.,1
"FROM LONDON.; The Battle of Bull Run, and its Effect upon European Nations The Question of the Blockade The Effort to Break Down American Credit in England Danger from France, &c. EUROPEAN NEWS.",1
THE SIXTH MASSACHUSETTS REGIMENT.,1
MILITARY MOVEMENTS IN CANADA.,1
THE WASHINGTON NAVY-YARD.,1
INTRIGUES OF A SECESSIONIST.,1
Markets by Telegraph.,1
FURTHER DEPREDATIONS OF THE SUMTER.,1
Movements of Ocean Steamers.,1
SEIZURE OF A VESSEL SUPPOSED TO BE BOUND FOR A BLOCKADED PORT.,1
THE LETTER OF HON. JOSEPH HOLT.,1
"EXCITEMENT AT WILMINGTON, DEL.",1
SURGEONS AT MANASSAS.,1
THE BLOCKADE OF THE MISSISSIPPI. We,1
Mails Close at the Post-office.,1
BRIG.-GEN. SLOCUM AT HOME.,1
LETTER FROM PARSON BROWNLOW.,1
Tried and Found Faithless.,1
Devotion to the Union.,1
Fire.,1
THE BURNING OF HAMPTON.,1
IMPORTANT FROM BALTIMORE.; CAPTURE OF LARGE QUANTITIES OF FLOUR AND WHEAT.,1
SUPREME COURT OF THE REBEL STATES.,1
THE ARREST OF MR. BOTELER.,1
BANK ASSIGNEES ENJOINED.,1
TROUBLES OF THE REBELS.,1
ANOTHER ARREST IN PHILADELPHIA.,1
DIED,1
MORE SEIZURES IN PHILADELPHIA.,1
PHILADELPHIA PRISONERS IN CHARLESTON,1
The Treasury Note Negotiation.,1
CALIFORNIA AND NEW-HAMPSHIRE.,1
The Nova-Scotain Outward Bound.,1
IMPORTANT ARREST IN WASHINGTON.,1
SOUTHERN CHIVALRY.,1
PURCHASED FOR THE BLOCKADE.,1
THE BODY OF COL. CAMERON.,1
ATTEMPT TO TAKE EX-GOV. THOMAS PRISONER.,1
News From Hayti.,1
AN INCIDENT OF THE WAR.,1
RECRUITING UNDER FALSE PRETENCES. At,1
THE NEWSPAPER QUESTION. Postmaster,1
Passengers Arrived.,1
A SPEECH FROM GEN. McCLELLAN.,1
LOSS OF THE FOURTH ALABAMA.,1
THE VANDERBILT STEAMERS.,1
Democratic County Convention.,1
FROM JEFFERSON CITY.,1
AN EXCITING INCIDENT.,1
THE RESPONSE.,1
THE HAMPTON LEGION.,1
GEN. ROSECRANS' COMMAND.,1
ANOTHER BLOW AT SECESSION JOURNALS.,1
Cricket.,1
STOPPAGE OF THE TRUE AMERICAN.,1
COL. WILCOX.,1
SOUND VIEWS AT LAST.,1
THE DUTY OF DEMOCRATS.,1
A SECESSION VIEW OF GEN. McCLELLAN.,1
CHEERING FROM CANADA.,1
CHIVALRY VERSUS SCIENCE.,1
THE LATE GEN. GARNETT.,1
MR. FAULKNER.,1
ARREST OF A BEARER OF DISPATCHES TO JEFFERSON DAVIS.,1
REBEL PRISONERS.,1
THE POSITION OF HON. D.S. DICKINSON,1
WHEAT.,1
Homes for the Poor at the West.,1
"AN INSPECTOR OF ARMY GOODS,",1
PROHIBITION OF SOUTHERN EXPORTS.,1
Philadelphia Stock Board.,1
BROOKLYN NEWS.,1
BOUNTIES TO ENLISTING OFFICERS.,1
THE MUTINEERS.,1
The Late Gen. Lyon In Memoriam.,1
THE BLOCKADE.,1
MARRIED.,1
PATRIOTISM IN MAINE.,1
THE PHILANTHOPISTS AND WOMAN'S WRONGS.,1
HORRIBLE MURDER.,1
A DAY AT FORT HAMILTON.; THE BROOKLYN PHALANX THE PRISONERS AT FORT LAFAYETTE.,1
A PATRIOTIC LETTER.,1
"EXCITEMENT AT LOUISVILLE, KY., ETC.",1
TENNESSEE.,1
Arrivals in the City.,1
SOUTHERN ITEMS VIA LOUISVILLE.,1
Passengers Sailed.,1
FULL-FED TREASON.,1
Movements of Ex-President Pierce.,1
THE RUSH OF TROOPS.,1
AFFAIRS AT FORTRESS MONROE.; THE REBELS AT SEWELL'S POINT SURPRISED.,1
AN ENGLISH OFFICER IN THE REBEL RANKS.,1
PLAN OF BEAUREGARD.,1
POSITION OF SENATOR SHERMAN.,1
BILLY WILSON'S ZOUAVES.,1
FROM FORTRESS MONROE.,1
RESIGNATION OF NAVY OFFICERS.,1
Movements of Ocean Steamers.,1
Police Reports.; ARRESTS BY THE POLICE.,1
DISHONORABLE MENTION.,1
ABOUT THESE HANDCUFFS.,1
PRIVATEERSMEN IN FORT LAFAYETTE.,1
Shall the End of the Present War be the End of Aemrican Slavery?; To the Editor of the New-York Times:,1
RICHMOND DRAINED.,1
Markets by Telegraph.,1
Decisions.,1
GENERAL CITY NEWS.,1
THE SUMTER'S OFFICERS.,1
English Wool Trade.,1
Arrivals in the City.,1
BROOKLYN NEWS.,1
LATEST FROM FORTRESS MONROE.,1
MILITARY AND NAVAL MOVEMENTS.,1
THE BEGINNING OF THE END--SUPPLIES RUNNING SHORT.,1
DISPATCH TO THE ASSOCIATED PRESS.,1
LAW REPORTS.,1
THE VERACITY OF THE LONDON TIMES CORRESPONDENT.,1
SOUTHERN FINANCES.,1
A PERFECT CHARM.,1
Amusements.,1
MARINE INTELLIGENCE.,1
NEWS OF THE DAY.,1
THE LAW EXPLAINED.,1
MARYLAND POLITICS.,1
Non-Arrival of the Hibernian.,1
"From the Ladies' Visitor of this City.; MOTHERS,",1
The War Department Waked Up.,1
PROTECTION OF PHILADELPHIA.,1
THE ARMS FROM KENTUCKY,1
SEIZURE OF SECESSION PAPERS.,1
SKIRMISHING IN WESTERN VIRGINIA.,1
TENNESSEE REFUGEES IN KENTUCKY.,1
THE GREAT REBELLION.; Important News from the National Capital. Interdiction of Correspondence with the Rebels by Express. ARREST OF FEMALE SECESSIONISTS. Particulars of the Arrest of Mayor Berrett. An Immense Army Concentrated by the Rebels. Wholesale Impressment in Virginia. Refugees on the Maryland Side of the Potomac. Operation of the Army in WesternVirginia. LATEST MOVEMENTS IN MISSOURI. SPECIAL DISPATCH FROM WASHINGTON. THE QUESTION SETTLED. IMPORTANT ARRESTS. ARREST Of FEMALE SECESSIONISTS. REVIEWING THE REGULARS. REFUGEES FROM VIRGINIA. GONE OVER TO THE REBELS. GONE DOWN THE RIVER. CONCENTRATION OF REBEL TROOPS. THE MUTINEERS. TOOK THE OATH. THE POSITION OF GEN. ROSECRANS. THE ARREST OF LIEUT.-COL. STEPHAN. FIRING UPON EACH OTHER. REBEL CAVALRY SEEN. A SUCCESSFUL EXPEDITION. GUARDING THE PRISONERS. VISITING THE SOLDIERS. GEN. MANSFIELD. CAPT. DRAKE DE KAY. JUSTICE DONE. BULL RUN ABROAD.,1
THE RHODE ISLAND REGIMENTS.,1
SOUTHERN ITEMS VIA LOUISVILLE.,1
LETTER FROM MYRA CLARK GAINES.; To the Editors of the Baltimore Exchange:,1
FROM PENSACOLA.,1
GEN. LANE AT HOME.,1
MARRIED.,1
ORGANIZE FOR THE COAST.,1
THE EXPERIENCE OF A DESERTER.,1
Amusements this Evening.,1
Speculations About Gen. McClellan and Ballooning in War.; Extract of a letter dated,1
THE REBELS BEFORE WASHINGTON.,1
THE REBELS AT CUMBERLAND GAP.,1
Miscellaneous Foreign Items.,1
Mails Close at the Post-office.,1
DIED.,1
THE WAR IN MISSOURI.; CONTRADICTORY REPORTS OF REBEL MOVEMENTS.,1
The Central Park Concert.; To the Editor of the New-York Times:,1
Shall We Borrow British Gold?,1
The Actual State of British Sentiment.; To the Editor of the New-York Times:,1
LAUNCHING OF A NEW GUN-BOAT.,1
TIMELY WARNING.,1
THE REBEL ALLIES IN CONNECTICUT.,1
A CALL TO THE TEXANS.,1
ANOTHER SOUTHERN AGENT ARRESTED.,1
News from California The Pony Express.,1
FUNERAL OF A YOUNG SOLDIER.,1
Freedom Of the Press.,1
Passengers Arrived.,1
LATEST VIA LONDONDERRY.,1
FROM FORT BLISS.,1
New-Jersey.,1
Movements of Ocean Steamers.; FROM EUROPE.,1
Article 2 -- No Title,1
Decisions.; SUPREME COURT CHAMBERS.,1
Commercial Intelligence per Hibernian.,1
Safety of the Steamship Etna.,1
The Policy of the Rebels.,1
MOVEMENTS OF HARDEE'S REBEL FORCES.,1
INDIA AND CHINA.,1
GREAT BRITAIN.,1
OUTRAGES IN SOUTHERN KENTUCKY.,1
AUSTRALIA.,1
THE CITY OF WASHINGTON'S NEWS.,1
CAPT. HOLLINS.,1
POLAND.,1
BROOKLYN NEWS.; Special Meeting of the Board of Aldermen.,1
THE REBEL CAMPS AT MANASSAS.,1
CITY BANK STATEMENTS.; WEEKLY AVERAGES OF THE NEW-YORK CITY BANKS,1
MAJOR WHEAT.,1
A NEW VIEW.,1
GOING TO THE WARS.; DEPARTURE OF THE LINCOLN CAVALRY.,1
Mails Close at the Post-office.,1
PACKAGES OF THE DAILY NEWS SEIZED.,1
"A SECESSIONIST SCARED OUT OF SCRANTON, PENN.",1
THE ARMY IN WESTERN VIRGINIA.,1
A Vital Point to Strike.,1
"GEN. ZOLLICOFFER, AGAIN.; GENERAL ORDER NO. 3. BRIGADE HEAD-QUARTERS,",1
A PATRIOTIC CONGRESSMAN.,1
FRANCE.,1
WAR BRIG REPORTED.,1
THE GUN-BOAT R.B.FORBES.,1
NEW-JERSEY CAVALRY FOR THE WAR.,1
Editorial Article 1 -- No Title,1
"ARREST OF A REBEL RECRUITING OFFICER,",1
THE BODY OF GEN. LYON.,1
SOUTHERN ITEMS VIA LOUISVILLE.,1
DIED,1
TO THE COLLECTOR AT THE LAKE PORTS.,1
WHO ARRESTED MISS WINDLE.,1
BRAZIL.,1
Secretary Seward En Route Home.,1
Amusements this Evening.,1
TERMS OF ENLISTMENT.,1
LOCAL MILITARY MOVEMENTS.; A GERMAN ARTILLERY CORPS.,1
Departure of Ocean Mails.,1
MOVEMENTS OF MR. HOLT.,1
HOW PRENTISS IS TREATED,1
ITALY.,1
Arrivals the City.,1
THE RELEASE OF HON. T.A.R.NELSON.,1
MOVEMENTS OF THE PRIVATEER JEFF. DAVIS.,1
NAVAL AND MILITARY MOVEMENTS.,1
ALLEGED SECESSIONISTS ARRESTED IN PITTSBURGH.,1
A REBEL CHALLENGE.,1
PATRIOTIC.,1
AN OUTRAGE IN ARKANSAS.,1
TRANSFERRED TO PORT LAFAYETTE.,1
PRUSSIA.,1
UNION MEETING AT BRIDGEPORT.,1
The Pony Express.,1
SEIZURE OF GOLD SKIRMISH.,1
Article 1 -- No Title,1
LAW REPORTS.; The Plea of Infancy an Epidemic. SUPREME COURT CHAMBERS.,1
UNION MEN MURDERED IN KENTUCKY.,1
A TIMELY ORDER.,1
INDICTED FOR TREASON.,1
FROM PENSACOLA.,1
THE WAR IN MISSOURI.; A REBEL FORCE THREATENING ATHENS.,1
A Charge of Murder.,1
"THE NINETEENTH MASSACHUSETTS REGIMENT, ETC.",1
WHY THE SOUTHERN ARMY DON'T MOVE FORWARD.,1
AUSTRIA.,1
Murder by Indians.,1
MARRIED.,1
Philadelphia Stock Board.,1
"HON. S.R. CURTIS, OF IOWA.",1
A Nuisance to be Abated.,1
QUESTION OF BELLIGERENT RIGHTS.; A Legal Investigation of the Entire Subject.,1
GEN. ROSECRANS' COMMAND; GUERILLA WARFARE IN WESTERN VIRGINIA.,1
"IMPORTANT ORDER FROM GEN. WOOL.; HEAD-QUARTERS DEP'T. OF VIRGINIA, & C.",1
AFFAIRS AT FORTRESS MONROE.; NAVAL EXPEDITION FROM OLD POINT.,1
"THE EIGHTEENTH MASSACHUSETTS REGIMENT COL. BARNES, ETC.",1
Markets by Telegraph.,1
ARREST OF A REBEL.,1
ENGLAND INTERESTED WITH THE NORTH.,1
BAGS FOR COTTON.,1
WHY THE NATIONAL TROOPS FLED AT BULL RUN.,1
"TRANSATLANTIC NEWS.; Arrival of the City of Washington at this Port. COURSE OF AFFAIRS IN EUROPE. Drift of Opinion upon American Matters. Another Letter from Mr. Russell, of the Times. The Ability of the Union to Repress the Rebellion. GLOOMY VIEW OF OUR FINANCES. General Improvement in the Tone of the British Press.",1
Another Defeat.,1
THE BLOCKADE NOT TO BE BROKEN UP.,1
IMPORTANT FROM FORT MONROE.; SAILING OF THE GREAT EXPEDITION. THE MUTINEERS AT FORTRESS MONROE. THE PRIVATEER SUMTER HEARD FROM. A PRIVATEER OFF CAPE ANN. POWDER MILL BLOWN UP. DISASTER TO THE UNITED STATES GUN- BOAT R.B. FORBES.,1
Cricket.,1
United States Passports.,1
THE NORTH IN WANT OF A CRY.,1
GEN. BANKS' COMMAND.; HEAVY FIRING HEARD NEAR POOLES- VILLE.,1
Movements of Mr. Seward.,1
Boston Weekly Bank Statement.,1
Passengers Arrived.,1
Markets by Telegraph.,1
Fugitive Freemen.,1
NAVEL AND MILITARY MOVEMENTS.,1
Amusements this Evening.,1
An Explosion at Pittsburgh.; EMPLOYES OF ADAMS' EXPRESS COMPANY INJURED.,1
A Dangerous Ally.,1
NOW FOR THE TELEGRAPH.,1
Arrest of a Noted Slave-trader.,1
THE LETTERS OF MR. RUSSELL.; WHAT THE TIMES SAYS OF ITS SPECIAL CORRESPONDENCE.,1
LOCAL MILITARY MOVEMENTS.; THE SIXTY-NINTH REGIMENT NEW-YORK STATE MILITIA.,1
S0UTHERN I EMS VIA LOUISVILLE.,1
THE GREAT REBELLION.; Reported Fight in the Kanawha Valley. Col. Tylor's Command Surrounded and Defeated by Floyd. OPERATIONS 0N THE UPPER POTOMAC. Heavy Firing Heard Near Edward's Ferry. IMPORTANT FROM NORTHEAST MISSOURI Green and his Rebels Retreating Southward. An Important Expedition Under Gen. Butler. SPIES ARRESTED AT FORTREES MONROE. A Privateer Schooner Cruising Off Cape Ann. Arrest of an Ex-Deputy Sheriff in this City. SPECIAL DISPATCH FROM WASHINGTON. OUR WASHINGTON CORRESPONDENCE. WE HAVE A GOVERNMENT--THE REBEL SYMPATHIZERS WATCHED--THE TWO-YEARS MEN-BRIGADIER-GENERAL OAKES--A SECRET SOCIETY--THE SICK AND WOUNDED.,1
ASSAULT UPON HON. JOHN P. HALE.,1
"MARINE INTELLIGENCE.; Cleared. Arrived. Sailed. By Telegraph. Spoken, &c. Foreign Ports.",1
THE WAR CORRESPONDECE OF THE LOND0N TIMES.; Another Letter from Mr. Russell on the Results of the Battle at Bull Run.,1
HOW THE REBELS ARE TO TREAT LOYAL CITIZENS.; PROCLAMATION OF JEFF. DAVIS.,1
DEPARTURE OF THE CHASSEURS.,1
GEN. DIX AND THE CARRICK'S FORD PRISONERS.,1
DIED.,1
THE WAR IN MISSOURI.; GREEN AND HIS REBELS RETREATING SOUTHWARD. MOVEMENTS OF THE REBEL FORCES. ARREST OF A FRIEND OF ALEXANDER H. STEPHENS. SENTIMENTS OF A GEORGIA REBEL.,1
BROOKLYN NEWS.,1
GOING TO THE WARS.; ARRIVAL OF THE EIGHTEENTH MASSA- CHUSETTS REGIMENT. DINNER AT THE PARK BARRACKS SPEECHES OF COL. BARNES AND OTHERS DEPARTURE FOR WASHINGTON.,1
The Public Debt Important Review.,1
Cabinet Matters.,1
COTTON AND THE WAR.; NECESSARY IMPERFECTION OF THE BLOCKADE.,1
GENERAL CITY NEWS.,1
SOME OF THE CAVILS OF THE LONDON TIMES ANSWERED.,1
Philadelphia Stock Board.,1
AMERICAN AFFAIRES IN ENGLAND.; FINANCIAL IMPOSSIBILITIES.,1
Arrival of the Teutonia off Cape Race.,1
FATAL ACCIDENT ON THE HUDSON.,1
Extensive Fire at Hudson City.; TWENTY-THREE HORSES BURNED.,1
Gen. Rosecrans.,1
Amusements this Evening.,1
MARRIED.,1
FUNERAL CEREMONIES IN HONOR OF GEN. LYON.,1
J.C. BRECKINRIDGE.,1
The Rebellion in Missouri.,1
"UNION MEETING AT STILLWATER, N.Y.",1
Markets by Telegraph.,1
J.C. BRECKINRIDGE.,1
Passengers Sailed.,1
Navigation of the Canals.,1
GEN. LYON'S REMAINSEN ROUTE FOR THE EAST.,1
"FROM GEN, BANKS' COLUMN.; THREATENED ATTACK AT POINT OF ROCKS.",1
FROM FORTRESS MONROE.; DISPOSAL OF THE FLAGS OF TRUCE EXCHANGE OF PRISONERS DESTINATION OF THE NAVAL EXPEDITION.,1
IMPORTANT FROM MISSOURI.; BEN McCULLOCH MARCHING ON JEFFERSON CITY.,1
Mrs. Lincoln en route for Niagara Falls.,1
A Union Camp in Kentucky.,1
APPLIES FOR DIVORCE.,1
THE ROYAL MAIL STEAMSHIP PERSIA. The,1
MORE SEIZURES OF THE NEW-YORK DAILY NEWS.,1
SOUTHERN FINANCES.,1
"Fire at Freeport, Ill.",1
DELEGATES TO THE DEMOCRATIC STATE CONVENTION.,1
Military Examinations.,1
A FRANK CONFESSION.,1
ANOTHER PRIVATEER.,1
GEN. DIX'S COMMAND.; FROM BALTIMORE. THE ZOUAVES FORTIFYING FEDERAL HILL CHEERFUL LABOR THE INDICATIONS OF FUTUREMOVEMENTS. NEWS OF THE REBELLION,1
"MORE MASSACHUSETTS TROOPSEN ROUTE FOR THE SEAT OF WAR, &c.",1
A Poor Excuse.,1
LAUNCH OF ANOTHER GUN-BOAT,1
Politics in Pennsylvania.,1
MISCELLANEOUS WASHINGTON NEWS.,1
SEN ATOR MASON'S PROPERTY.,1
Passengers Arrived.,1
MR. HOLT IN BOSTON.; A Serenade Welcome by Edward Everett Mr. Holt's Response. REMARKS OF MR. EVERETT.,1
A PIRATE OFF CAPE ANN.,1
"MARINE INTELLIGENCE.; Arrived. Sailed. Spoken, & c.",1
SOUTHERN ITEMS VIA LOUISVILLE.,1
Passengers Sailed.,1
Movements of Ocean Steamers.,1
GEN. DIX'S COMMAND.; FROM BALTIMORE. THE ZOUAVES FORTIFYING FEDERAL HILL CHEERFUL LABOR THE INDICTIONS OF FUTUREMOVEMENTS. NEWS OF THE REBELLION.,1
Postmaster of Troy.; APPOINTMENT OF MR. GEORGE T. BLAIR.,1
NAVAL OPERATIONS.,1
"NOTES OF THE REBELLION.; TRAITORS IN THE NORTH, TRYING TO RIDE THE FENCE.",1
REPORTS FROM THE REBELS.,1
DELEGATES TO THE DEMOCRATIC STATE CONVENTION.,1
THE NEW-YORK SEVENTEENTH.,1
"THE RATTLE OF SUMMERSVILLE.; Nine Thousand Rebels Attack Nine Hundred of Col. Tyler's Troops.BRILLIANT RESISTANCE OF THE UNIONISTS,THEY CAPTURE THE REBEL COLORS.",1
Cricket.; ALL MASSACHUSETTS VS. NEW-YORK.,1
BEAUTIFUL CUP FOR THE WOODLAWN,1
Details of the Fight in the Kanawha Valley.; The Rebels Outnumber the Nationals Ten to One. THE REBEL COLORS CAPTURED. RUMORED ADVANCE OF BEW McCULLOCH. The Expedition from fortress Monroe Net an Offensive One. REPORTED SKIRMISHES NEAR WASHINGTON. Telegraphic Communication with the Rebels Cut Off. BRISK MOVEMENTS OF TROOPS. MORE PRISONERS FOR FORT LAFAYETTE. Gen. Lyon's Remains En Route for the East. Reported Skirmish at Ball's Cross Roads-Bailey's Cross Roads and the ChainBridge.,1
ANOTHER PRIVATEER.,1
TAKING DOWN SECESSION FLAGS IN CONNECTICUT.,1
Foreign Ports.,1
MORE RESIGNATIONS.; FOUR RESIGNED OFFICERS OF THE FRIGATE CONGRESS IN ROUTE TO FORT LAFAYETTE.,1
MR. HOLT IN BOSTON.; A Serenade Welcome by Edward EverettMr. Holt's Response. REMARKS OF MR. EVERETT. SPEECH OF HON. JOSEPH HOLT.,1
YANKEES AND WEISKY AS CONTRABAND ARTI,1
CLES.,1
"MARINE INTELLIGENCE.; Cleared. Arrived. Sailed. Spoken, & c.",1
GENERAL CITY NEWS.,1
Leyalty at Flushing What the People Have Done.,1
GEN. McCLELLAN'S ANCESTRY.,1
Detailed Account of the Engagements at Bailey's Cross Roadsand Ball's Cross Roads.; AN ADVANCE ORDERED. THE SKIRMISH AT BAILEY'S CROSS ROADS. THE SKIRMISH AT BALL'S CROSS ROADS. EXTENSION OF THE ENEMY'S LINES. CAPTURE OF BANCROFT'S MILLS. ADDITIONAL CAVALRY. THE NEW-YORK TWELFTH. THE ARMY RETIRING BOARD. SINGING THE TREASURY NOTES. THE EXPENSE OF RAISING TROOPS. ENGLAND WILL NOT RECOGNIZE THE REBELS. PLAN OF RECRUITING. REBEL JOURNALS TO BE SUPPRESSED. SICKLES NOT COMMISSIONED. NO CABINET CHANGES TO BE MADE. MR. FAULKNER'S ARREST. RECONTRE AT THE WAR DEPARTMENT. UNJUSTIFIABLE ARRESTS. SUPERVISION OF THE EXPRESS COMPANIES. THE FEMALE REBELS. RETURNING NEW-YORK TROOPS. MISCELLANEOUS.,1
SENATOR MASON'S PROPERTY.,1
DIED.,1
SENATOR WILSON'S REGIMENT.,1
Foreign Ports.,1
Markets by Telegraph.,1
KENTUCKY LEGISLATURE. This body meets,1
SUSPICIOUS VERY.,1
SUSPICIOUS-VERY.,1
Decisions.; SUPREME COURT SPECIAL TERM.,1
SOLDIERS' RATIONS. Some errors have acci,1
Departure of Ocean Mails.,1
THE NEW-YORK SEVENTEENTH.,1
OPENING OF PUBLIC SCHOOLS IN HUDSON CITY.,1
Passengers Arrived.,1
A GRAVE CHARGE.,1
NON-PAYMENT OF SOLDIERS. The complaints.,1
NEW-JERSEY TROOPS EN ROUTE.,1
NOT SECESSION.,1
A SHOUT OF EXULTATION.,1
LIVE STOCK MARKETS.; TOTAL RECEIPTS OF LIVE STOCK AT ALL THE NEWYORK CITY MARKETS FOR THE WEEK ENDINGAUG. 27: CATTLE MARKET YESTERDAY AND TO-DAY. MILCH COWS. VEAL CALVES. SHEEP AND LAMBS. SWINE.,1
DISCOURAGING FROM NEW-MEXICO.,1
A ROCKET BRIGADE.,1
NEW-JERSEY TROOPS EN ROUTE.,1
BROOKLYN NEWS.; In behalf of the Committee of Arrangements.,1
The New Oath of Allegiance.,1
Arrivals in the City.,1
Volunteer Soldiers.,1
A ROCKET BRIGADE.,1
Amusements this Evening.,1
A SECESSIONIST PROBABLY.,1
THE REMAINS OF GEN. LYON.,1
Decisions.; SUPREME COURT CHAMBERS.,1
THE STEVENS BATTERY. Congress seems to,1
NEW-YORK TROOPS EN ROUTE.,1
MARRIED.,1
DIED.,1
CHANGES IN THE CABINET TENURE OF OFFICE.,1
ANOTHER CANDIDATE FOR FORT LAFAETTE.,1
Obituary.,1
FROM GEN. BANKS' COLUMN.; RUMORS OF ADVANCING REBELS. CONDITION OF GEN. BANKS' DIVISION THE TRAITORS STEALING LOCOMOTIVES.,1
GENERAL CITY NEWS.,1
OUR POLITICAL SYSTEM UNDER DISCUSSION.,1
THE ARMY IN WESTERN VIRGINIA.,1
A SMALL AFFAIRS Would it not be worth,1
THE WAR AND THE LEADERS.; Another Speech by Wendell Phillips He Demands That the War be Made One of Emancipation.,1
"REPUBLICAN CONVENTION AT WILKESBARRE, PA.",1
Passengers Arrived.,1
AMERICAN LOYALTY AT THE ANTIPODES.,1
DOUBTFUL LOYALTY. A Cincinnati paper,1
Marine Disaster.; LOSS OF THE BRITISH SHIP WILLIAM AND JANE.,1
IMPORTANT ARRESTS IN MARYLAND.,1
WENDELL PHILLIPS AGAIN. We copy from,1
PROSPECTS OF A BATTLE.,1
Direct Taxation Among the Rebels.,1
From Cape Race.,1
LAUNCH OF THE TUSCARORA.,1
"HON. MR. NELSON, OF TENNESSEE. Much con",1
MAIL FOR FLORIDA FORTS.,1
MARTIAL LAW IN NASHVILLE.,1
Departure of Ocean Mails.,1
Movements of Ocean Steamers.,1
Arrivals in the City.,1
GEN. DIX'S COMMAND.; REPORTED ARREST OF COL. STROHIER.,1
EFFECT OF THE WAR ON COMMERCE.,1
CLEARANCES TO MATAMORAS STOPPED.,1
SOUTHERN ITEMS VIA LOUISVILLE.; JEFF. DAVIS SUFFERING FROM CHILLS AND FEVER ALECK STEVENS ALSO SICK DISSENSIONS IN THE REBEL RANKS DOINGS AT NEWORLEANS REPORTED CAPTURE AND ESCAPE OF THE ADELAIDE.,1
MILITARY AFFAIRS IN MASSACHUSETTS.,1
From Belize.; MERCANTILE INTELLIGENCE.,1
Mails Close at the Post-office.,1
LOCAL MILITARY MOVEMENTS.; THE D'EPENEUIL ZOUAVES.,1
NAVAL AND MILITARY MOVEMENTS.,1
LATEST COMMERCIAL INTELLIGENCE VIA QUEENSTOWN.,1
A STARTLING CHANGE.,1
Markets by Telegraph.,1
LATEST REPORTS FROM MISSOURI.; FUTILE ATTEMPT TO BLOW UP A TRAIN FIFTEEN HUNDRED REBELS REPORTED AT SPRING CREEK.,1
Regulars and Volunteers.,1
MOVEMENTS OF THE REBELS IN MISSOURI.,1
THE MONSTER FESTIVAL.; Aid for the Widows and Orphans of the Sixty-ninth Regiment. Tremendous Outpouring of the Celtic Population A Cis-Atlantic Donnybrook Fair. SPEECH OF CAPT. T.F. MEAGHER.,1
THE NEW-JERSEY FIFTH REGIMENT.,1
FROM FORTRESS MONROE.,1
ANOTHER ARREST FOR TREASON.,1
A PLEA THAT WOULD NOT AVAIL.,1
THE KNIGHTS OF THE GOLDEN CIRCLE.,1
Ohio Wool Crop.,1
Philadelphia Stock Board.,1
MORE MASSACHUSTTS TROOPS.; ARRIVAL AND DEPARTURE OF THE NINETEENTH REGIMENT.,1
DOINGS OF THE NAVY DEPARTMENT.,1
RUNNING THE BLOCKADE.,1
QUALITY OF FOOD FOR THE ARMY. There is,1
MISCELLANEOUS WASHINGTON NEWS.,1
Affairs in New-Mexico.; THE INDIANS STILL TROUBLESOME MORE TREASON.,1
LORD BROUGHAM ALLUDES TO THE SUBJECT.,1
Senator Trumbull in Connecticut His Views on the State of the Country.,1
New-Jersey.,1
To Subscribers.,1
THE PRIVATEER FIREFLY STORY.,1
A REBEL KILLED BY A WOMAN.,1
SOUTHERN ITEMS VIA LOUISVILLE.; FROM MATANZAS.,1
DEMOCRACY ON TRIAL.; A Conclusive Reply to the London Times on American Democracy.,1
THE WEST POINT FOUNDERY.; ORIGIN OF THE FOUNDERY. THE DAHLGREN GUN. MOLDING THE GUN. MIXTURE OF IRONS. DRESSING. TESTING THE STRENGTH. THE RIFLE CANNON. PROCESS OF RIFLING. PROJECTILES.,1
GENERAL ROSECRANS' DIVISION.; AFFAIRS IN WESTERN VIRGINIA. REPORTED DEFEAT OF GEN. ROSECRANS--DETAILS OF THE AFFAIR OF COL. TYLER'S COMMAND.,1
